x,y
9.600173033359185,36.253265264493926
6.99512049949576,27.541789669345697
9.998672926238791,38.67940170130233
2.2006729978285176,6.832154356443957
3.61056353964058,11.58977923816906
7.398409902094371,29.575056774611877
9.96455725089097,36.22803037218606
3.1634697779060836,10.41884478746191
1.3654457982352464,3.2977119320804564
3.8398001015160013,14.017680019218217
3.205192835651931,9.51287922398108
3.664147530835151,14.010375162089076
7.096515625881274,26.257539852493338
9.001424305233735,33.032418032035565
5.341154391977206,18.670168784158104
2.4729376490994515,7.842909129044897
6.718065625770753,24.292654242402918
5.617291073131376,21.3402704061598
5.425598767095098,18.732074808731955
8.934476036949007,34.16126358967916
8.427795495650429,33.68542648452391
3.0601258994962297,10.54692397591942
6.311697774551956,24.24605302988138
6.802388604461552,26.081890516285274
9.704275603953207,34.9491221208051
8.935671519207611,34.9734301664804
9.424258613607805,35.56851967930368
6.422254812227944,24.530725695779864
6.146476338420842,23.690439409401012
2.2768325439797588,7.5745153789141995
4.860318689663727,17.646454681360947
8.072192993884133,29.00602935320545
8.44220153522363,32.580715247356665
5.346808662299573,19.48073723865383
7.5779804985444,28.787542947557462
4.996768861038394,18.977696634652418
8.50327896594962,30.89435544529392
6.196967753560719,23.7807280238535
8.616141790501139,33.85385972313138
2.3169719664900033,6.885795706126827
4.022184145807711,12.332828280585053
6.2437506215988545,25.081747251659685
1.4303670588390183,4.3909572683603315
1.2279848359327927,3.4032913637312676
4.168299107625021,14.680870827833376
5.5688298205196,19.657314194654948
9.414191754394224,35.00155456433811
4.092590225032305,14.503150404123401
7.367514493829402,27.539019342128707
9.954506743662492,37.4641856461979
9.166643492109676,33.76673891170457
0.02023272594058212,-1.7689907027421572
9.713316932292898,35.69815196495865
8.890481766987238,31.92383920348848
6.9948860623719,24.54119500202385
0.975246685479263,0.23474595640252516
5.734290389184014,21.507479853390496
8.200371163300957,30.01035934515271
5.608910506455944,21.170375282375417
3.507624607204416,12.375342693859624
5.434997560938548,21.44376115264103
8.79589091712121,33.8767742707573
1.1409656487218656,3.3046141253335137
0.31438805443634976,-1.3312151597485242
9.528100603730365,34.29465939301009
2.8874347436007177,10.152447983279261
4.419491708850247,16.811519696031308
2.5902153226143163,7.919278965900093
5.968914437271092,21.32305832136693
6.552860459773097,23.78467369255377
2.7569546064576422,8.291965711002563
8.579724579391195,33.46420075853476
8.887241463838485,33.37450336298853
2.8506059106531776,10.136691764247011
6.595604191091031,24.691981401898886
9.721202593668238,35.979359095329364
7.968741125563476,31.756357133556364
1.794644011767761,4.952186717649187
7.846729778876521,28.58166420116849
9.701278885757159,38.21145998528731
3.628117689857211,13.160580465401818
0.8788606476009508,1.150576746084583
3.4383342372933203,10.73189877774302
5.711096456911044,19.35331766030668
1.6551268246031936,3.6237467649087125
6.316159388531116,23.671800793134423
0.6556553529884612,-0.2921214300964038
9.128741912049831,35.5177066565799
0.8865397922675455,1.1002521750951264
1.9938767830182724,6.8017094670164155
4.7195269795088235,16.01865635539457
4.409971801977378,15.772097193256128
7.655514266886346,28.702534478075485
0.12743533666867535,-1.6525186622279633
6.806629641709288,25.207801487031013
2.756026399235382,8.519759725943993
6.039798212578415,21.98937201847483
5.459728461872907,21.681525066119015
2.097898105507828,6.616976571327747
1.361227536800812,4.833052288043238
